image,nose,left_eye_inner,left_eye,left_eye_outer,right_eye_inner,right_eye,right_eye_outer,left_ear,right_ear,mouth_left,mouth_right,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_pinky,right_pinky,left_index,right_index,left_thumb,right_thumb,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_heel,right_heel,left_foot_index,right_foot_index
00000013.jpg,-160.13293743468193,-157.94600060766905,-157.40737416502898,-156.96071163397986,-158.10770161425492,-157.74189756340084,-157.40491687197402,-153.87820776013018,-154.4510434366437,-159.62442844970425,-159.86213055399148,-155.42820686576718,-150.5522672938614,174.7648969123383,178.2931518442828,148.5493029044888,151.07081891911517,149.6368093557342,153.24648495266845,150.61840575796333,152.57117985493073,149.8848803852141,151.50279141211192,-98.000204823379,-97.19928632250581,4.27847031124228,0.7584907757615621,17.353905503085915,16.44461749538638,16.289639186301603,15.522775623171277,26.45826145039163,26.698299900979823
00000014.jpg,-16.775536234674085,-16.411974111130547,-16.371893392994675,-16.27902169635527,-16.670755307875673,-16.72261848744305,-16.801542447693564,-16.62075825506864,-18.488986952114995,-16.760380297320705,-17.338442602846506,-19.25917128537083,-18.10109205698867,-1.3203047385038396,1.7061541012151862,16.917733028317556,17.74492394927,16.72174147391905,18.337758665908936,16.52332507739576,17.647788042686393,16.65664344799099,17.554576101820853,-39.98125564847178,-46.78251802460382,-48.73904331446361,-172.0792620993272,-34.4168723484292,172.52290119524818,-26.88973955808486,167.41958132376206,-47.59716184961661,168.15173985469983
00000017.jpg,-161.83104964412266,-160.3881453284898,-159.97552700831545,-159.5930753101345,-160.5649511397217,-160.26680923878388,-159.95220548921878,-156.91061573944708,-156.9026090656901,-160.22018294890003,-160.52751825126452,-156.94259988704806,-147.41988861406725,176.33844364038148,-171.70212841347018,145.65618219437482,159.2395995992007,146.72555995528842,160.90472565960332,148.12899787616806,160.48521627732288,147.58233006078436,158.9372408449362,-110.23947364421288,-102.29669279995952,-6.53751085052351,-10.940051313378367,6.137394940068538,3.26054061494668,6.680792846836957,3.6207650229407795,18.891383174528336,16.0181159966826
00000022.jpg,-169.19007582430592,-169.9050609364352,-170.13254102549953,-170.3446576831361,-169.12122459648657,-168.67034229755106,-168.22896238305094,-169.2617447846386,-166.22853127962728,-168.24851360015532,-166.95592700567354,-163.93770501261136,-157.18498364266273,3.979803124952314,-98.17134743402278,15.226633083862513,-13.641862595380683,14.115694715881043,-9.922680672738643,14.825959743712358,-8.436723435876615,15.2923715490613,-10.02567140351703,-125.4806244837109,-89.52893695468624,-158.26855555029832,-27.103422037257104,-175.8896598752949,-173.3862136966501,-177.59955912332808,171.54645829286358,-177.60670851929294,178.09833581018938
00000024.jpg,-28.032971281005292,-28.544583543912598,-28.143278109691337,-27.668210074843742,-29.38298421522576,-29.74161230129338,-30.172022030022113,-27.083337399217694,-29.47426308555326,-25.836035306545085,-27.537093069816247,-29.279046876143465,-26.08585915404569,-9.672394129848755,3.1049933563431997,35.47043821472357,34.72394455627029,38.957921461088894,39.02174757609983,38.72247851650982,38.06562521088333,37.75034030484321,36.24960803638079,-15.409002948716832,-24.89026292173021,-64.58881573596447,-113.06565539377596,165.89835564109453,162.93545981180904,161.86567579023435,157.32448333879222,165.72621440421108,160.21535355540755
00000025.jpg,-9.726856058462804,-9.32779392312974,-9.400372969997932,-9.408094892418898,-9.722153930856422,-9.872165767365402,-10.00964265443082,-9.469793356917725,-11.06955646730894,-8.419947774472304,-10.22351284481555,-6.4162594749545185,-14.446265773057174,1.4811948107050579,-13.728069151654946,13.323136697734393,-11.141840421933185,16.32324790306721,-10.5018705889044,17.00069421685374,-9.757994579277547,15.465824504715089,-10.698394076384137,-9.777103930662221,-18.7194991598628,-158.73042239085066,-61.00324963123851,174.64925693201394,-132.7073617221658,173.2558378970364,-135.20833786635563,173.86648211982802,-162.27470972039075
00000030.jpg,-167.50835810085076,-165.84521891271302,-165.47501495014987,-165.11622750645765,-165.8943352924434,-165.59267083870654,-165.2864656652612,-162.7519875727943,-162.962230026122,-166.72284378258328,-166.8368825672683,-160.99660289111668,-160.79967041835135,-178.91142184082682,-177.09054965908322,163.14700693882082,165.25970127850098,163.887570382525,166.1710914096311,164.73766575315153,166.25846518906337,164.09711600499324,165.49386181028135,-132.02312800683453,-128.75894202100287,4.4575156176008095,4.348320017078665,11.248601313852348,10.27934010142676,10.620532553006967,9.88537576587452,18.292498310754105,17.992733583823078
00000032.jpg,-12.798111824744433,-14.348870214834385,-14.51847600760591,-14.678397482742215,-14.655139365744807,-15.060166742508876,-15.471960309745556,-17.069442052177944,-17.66654026634982,-13.257019207384822,-13.826600710462447,-22.623352022257716,-19.414860750023376,-2.3749463974305343,5.523650101207346,16.26814674421108,21.04628293653628,17.16190780986072,21.27766892186661,16.675291295695743,19.362988665679506,16.990572703354257,19.36954755456963,-59.318720505314076,-47.92586953320999,-175.58381411872983,-179.58191809432236,174.595944144577,174.59622261396456,176.65409965867175,177.051987871547,167.9681874300463,167.20326640413538
00000034.jpg,-164.0160505067328,-162.6044335568308,-162.12084141700234,-161.6929332471842,-162.74824665822194,-162.37667202799946,-161.96313239458672,-158.48882842151326,-158.63414294821206,-162.2176539737218,-162.32297846905303,-155.61873195081347,-151.0833295174923,177.507984851365,-176.9933549055282,152.32143595533333,157.67567993120778,153.51910112226773,160.18912533772047,155.22168507233437,159.24772300875202,154.35129894176703,157.8953769565675,-96.44533530874105,-95.94044966584408,-3.5933382112098964,-5.288062509495594,8.146741331971754,6.907115441907873,8.315850705859894,7.369329614360521,20.661452228284723,19.67916324705144
00000036.jpg,-163.06103254154485,-161.20005226304286,-160.8668027818947,-160.60931809699795,-161.20724465164935,-160.8901703902838,-160.6126125860039,-157.28672301012787,-157.47183358075574,-162.00916102581013,-162.0357498715492,-155.87176584969237,-149.62003274330226,174.26967803295048,-177.8592705554535,144.21777618364942,150.2905730728828,145.82969295546715,152.66282705637693,148.27863890934637,151.87997985731099,147.40102653183712,150.54424432479678,-98.31904917563737,-95.52836085697604,-1.1862159596332376,-3.7116128009049554,8.958657767339252,8.488141609061945,8.245111616716107,8.122732176547924,20.268427833435215,19.689160097650657
00000039.jpg,-165.72541782095007,-164.0097673292431,-163.72152059733233,-163.42760668126127,-164.01047036786528,-163.73116562076981,-163.40635355743544,-160.8261031817609,-160.95316115633088,-164.5899641661995,-164.7006551596041,-161.31118739139805,-158.60170099383015,176.6781125264883,179.86250329108756,157.25924340087556,161.14546417313662,158.35233808746466,163.08902802791266,159.37326225609314,162.50341140187615,158.6729421101208,161.41245107278476,-143.22499846246117,-130.0351512007386,6.732396634952653,5.655380610221996,10.806084717767304,10.064447798269763,10.032907036182806,9.33564879297098,21.339306625991032,20.030611523682488
00000042.jpg,-156.1880380539332,-153.68122852028907,-153.2123358556366,-152.76306480149537,-153.74113253576957,-153.30302365695002,-152.75912951440944,-149.43345059264658,-149.15232977785504,-155.794626758621,-155.80629837312475,-149.8646504767952,-144.61829481335127,170.39957191188768,177.4609479672796,140.34850654654733,145.76051298629665,142.41334549566352,148.41698611671535,144.22411652012838,148.16462873995656,143.1856478314232,146.41948036097733,-94.51147601252168,-93.51407629217026,-11.04691309839977,-12.862224973621386,8.749399187401051,6.984669366319871,7.599361465052532,6.687671116107258,24.627351197542442,23.075931193459727
00000045.jpg,-165.75952097605773,-163.92460167058775,-163.5863897628825,-163.27234281115966,-164.0303661086513,-163.7869410267455,-163.58227354210268,-160.4452232194165,-161.02985207437266,-164.6319998407898,-164.97860891819013,-160.55706740723042,-157.39866251052155,176.7599074959796,-179.90222262439812,156.72206189027747,159.9052566817496,157.93685265789915,161.71303201122473,159.00392768098638,161.4078606069607,158.35240039687292,160.30803770140386,-136.89474700486423,-122.06295168579454,6.30939026319344,4.2685205812144265,11.044820770507831,9.808789617921013,10.240474670702945,9.10544062112199,21.89469803735146,20.726761399293522
00000047.jpg,-27.664464926579132,-28.717996010871577,-28.87306284728818,-28.47097620143741,-28.89341204473572,-29.40907545376481,-29.968197412087424,-30.44601130768925,-31.728040820458244,-27.671164048416202,-28.394118115375154,-38.024121526409196,-33.467231788549604,-21.1736741902443,4.943205234072689,-19.907863466558144,43.24447548302103,-22.43316306812202,41.594871661738736,-21.340154964459305,41.18139301878394,-21.138068452087676,41.36552585131043,-44.953668898341604,-52.66998787268224,-72.26213239960063,-78.98947778853173,167.05729599033268,166.6813227435022,165.27573890518772,158.05401885316763,165.52659225021833,165.73803459627268
00000052.jpg,-7.331521163822146,-7.9486237663530925,-7.967120364585389,-7.915849769939545,-8.469523189568308,-8.599983936991531,-8.681879877916687,-8.133345373284376,-9.933986307930116,-6.719632788201747,-7.32214005683262,-4.881347518225264,-11.256430804367124,3.2418769717465232,6.183177372605918,15.9528968288587,19.99746755896078,15.532018257022331,18.996723992668958,15.653905943539613,18.171930264408672,15.921028158560677,18.590048562401602,-41.37281713647287,-38.1585376183931,-136.8586335480995,-106.32158120463623,-179.43586691386108,-162.5504386006773,178.23443173517754,-167.5293532161716,-179.21747231147296,-165.923968391904
00000053.jpg,-37.10919951644345,-36.874317799241254,-36.18727692599863,-35.37487208788055,-37.96930433027575,-38.6258338572148,-39.322685178789634,-35.1431736129781,-40.2036236151563,-35.30129057182464,-39.00333224775695,-36.78069186740225,-44.798638767742226,-37.803434681312766,-39.1204576280865,-38.88100080832285,-41.90241633663828,-41.29547940778101,-40.71084822782335,-44.94124878399019,-40.67179590715352,-41.851241429992,-40.64801585718481,-24.502317217896106,-34.11630414347107,-73.90517307446557,-68.71849909831812,149.90096204520944,135.4895956584559,-173.04486310865826,129.20319535431162,137.57700048597496,133.010754477778
00000054.jpg,-13.142604759786922,-13.22237905094927,-13.168909156148757,-13.00529697046202,-13.083215456253766,-13.361260999594718,-13.7041424737946,-15.408566820784802,-16.684463504958998,-15.184070050235544,-15.506239899539748,-29.247145484809547,-30.602997714322193,-2.664223690223286,3.010372041976844,15.291528833386309,23.025631978221575,18.94374652311332,25.5277939676483,19.69060973259952,25.19551201501735,19.044993514763245,25.21555010055718,-37.03326135377177,-39.161401756272426,-72.3515706043221,-53.227215431874434,-167.0111787750544,-169.7621864353465,-169.3645002159067,-173.97730044183908,-174.48278824573762,176.4306976467364
00000056.jpg,-158.38822526526567,-155.32898324638586,-154.26920142891575,-153.3185566127676,-156.09628238795972,-155.67250300440716,-155.3661589071962,-148.6916593684532,-150.52150107418072,-155.937313901576,-156.9957996982744,-141.59639934208406,-143.69763405900093,-172.14566932128463,-164.81236607015842,175.67594093763444,-176.61529430671166,170.73351595898743,-178.5921645211324,175.4956163499465,179.8522281934654,177.73191127765853,-179.35626606766428,-102.83366198376868,-127.40962518744513,-31.52999671295709,-138.2793373134537,13.05153523020815,-15.483295366341942,11.942173743098397,-11.331083842659678,28.638837136736733,11.408132286219692
00000060.jpg,-165.33723987687267,-163.42127389138767,-162.9400563794133,-162.5227121666434,-163.5903668190813,-163.2666845900311,-162.97086456337283,-159.00662023229418,-159.47411495701,-164.17919119861142,-164.3987441953349,-156.80708457013247,-147.93876629569507,174.23025701028752,-176.03130528197264,153.28621939917107,161.6485577409386,153.6370014188408,162.50990592663328,155.28305407105623,162.65177734002305,154.9953154958412,161.83579099714936,-108.75124185408212,-103.71698972047292,-3.6229273589788153,-6.924630648743987,12.08665165954645,12.000007605636936,11.940329582772838,11.726361957958186,25.369152669285135,24.063547927935947
00000063.jpg,-161.82033477328758,-159.27932332862383,-158.71333560158675,-158.2166037781828,-159.2988841092693,-158.80821250107329,-158.40997044774414,-154.13901970633302,-154.67083835489336,-159.88500339925258,-159.8492048123749,-150.20284336772045,-144.3935257110335,170.71809814279962,-176.46455457870934,152.74351816779583,163.77349024947435,153.43629679487458,162.26764732886147,157.3637161906905,161.81358486937316,155.77857753228687,160.71065501338134,-85.60950864454968,-85.23622396481879,-2.238435873765895,-45.771579768971016,9.221764027960898,88.26319993818902,9.357283020694908,80.68779195284847,18.73252936177588,110.03412769042097
00000069.jpg,-33.30290937787719,-36.145876943321944,-36.469035616324,-36.62766932793579,-33.84168150751123,-36.897524155484085,-35.6755426499362,-39.081564685938716,-36.73169527099098,-36.270105494175695,-32.74402234055535,-43.135912550320036,-35.80311114565711,-27.626508198881076,11.933696526404116,-25.531284476689322,36.79103829073405,-28.766376336578897,39.58200091478284,-29.52353191463807,39.224599268994666,-28.209584674588264,37.37033603915779,-40.27811002628938,-44.14268032081761,-119.80760306695841,161.24340470376234,161.49410399328596,153.55699113158548,154.5686302249473,150.9319935402968,149.27698616549375,143.6483174450214
00000073.jpg,-163.91598042913816,-163.06767649297046,-162.76942901315437,-162.4934865835009,-163.1755322193797,-162.9586104954821,-162.7458031679036,-160.3048614774214,-160.27454278331328,-162.937657508135,-162.97146018856287,-159.34473398281492,-152.2154808640406,178.80464974504758,-172.70233811437583,157.55262447055952,163.4467221432262,160.012894159602,166.32601992697568,161.78233491774358,165.73722814016043,160.70119393023342,164.5642103571921,-135.5977073993732,-131.6077725986686,12.299024564544682,9.298364011005527,18.298497895652932,17.200941589489766,15.725587467900697,14.353724081041065,19.92021107664851,18.617316960515947
00000074.jpg,-162.95448108387566,-160.97046795351517,-160.41192565369602,-159.86423140616162,-161.05602387706253,-160.6140900910198,-160.12092141863843,-156.47821237096974,-156.84071419699129,-161.82167407031264,-161.94080195958048,-154.23371376091896,-149.8812357962989,175.6898798919455,-174.9993042641934,151.2130330029862,160.40220204840938,153.00426279641766,162.5071049569824,154.8633926441315,162.2513156736587,154.041023392869,160.85145863793363,-115.0906456819928,-106.26413715275213,0.048453516728286135,-3.952124817044674,7.667775039539926,7.924182120211954,5.928700390503847,6.352875165382042,19.262946046618822,19.010457491267534
00000076.jpg,-141.22439973654588,-135.96294483312158,-135.31198455987712,-134.72431880612055,-136.106361161708,-135.63495643131162,-135.23929057917263,-130.8856839345581,-131.5903128972878,-143.04246314962293,-143.46393014562994,-140.4613730286929,-135.5728710614161,151.63310191811772,173.06094047386682,129.23430638277125,131.0332508867842,130.18565278195587,132.4865631153982,132.08291553839456,133.72571117638654,131.43835285715187,132.3199326192585,-92.34312590864609,-91.80376409577758,25.39634341068598,28.62899940303774,18.09717717438071,21.71863920911635,11.824830690234135,17.201737360626908,38.31473477339306,39.533318469492
00000078.jpg,-20.068685407657632,-22.135252201681677,-22.36056544834792,-22.49753061530506,-22.61778600480341,-23.069617664663593,-23.51214987252501,-25.09430484757994,-25.24642393469331,-19.815260154513226,-19.688248193087425,-31.429245924431765,-24.114214370999015,-13.283590089923162,3.510210371884974,3.1974590506825913,28.830412670759653,7.256742754922151,30.68089153371049,7.706145604371116,27.89677503951348,5.858624280067525,27.329963935660142,-33.46558882111759,-41.80148239445694,-5.593711330699908,-164.9011673544443,35.935361606289284,169.50712651661888,40.495622457977845,169.0276383383336,48.61419187424817,171.88876639967185
00000082.jpg,-163.25810696211684,-162.47723225825618,-162.2421261763324,-162.03435509068171,-162.60055514115933,-162.4634133879033,-162.35153347885966,-160.18337117328414,-160.61380732126432,-162.46585074121364,-162.58646449278862,-157.9562417775459,-152.83128643024932,-179.86735004782295,-163.59731042529035,163.3189927690967,170.0951079617512,163.40139483809358,171.98414686123306,165.31168155559055,170.8085989399917,165.0106035380131,170.20506825525595,-138.880451510524,-114.8636005483911,9.188046356988531,6.953778119905776,15.346101972573177,15.699208228835541,15.449966968736865,15.748673057683469,20.476557181690836,22.439646619657744
00000084.jpg,-159.37211364340413,-158.2738215528244,-159.3181408493635,-159.43587440562246,-157.4351694935354,-156.83334949133413,-156.28058472244447,-158.80511872948833,-157.90120113285485,-160.51971159659848,-158.8198609045802,-156.57776628555095,-159.53797072957605,-166.8558584487878,-169.0274994607017,171.36127472340027,168.61955643612848,169.44634417933707,169.21794353076262,169.0922609425754,166.3797278259924,170.56597013721617,167.49990953738134,-145.1922066891523,-147.947444460133,-37.463704246140914,-79.22536349861454,19.002251998115355,10.30904615232447,19.2221873522546,11.227714424653799,27.932225793309687,12.311520474160622
00000087.jpg,-168.10616410334154,-166.90601772700015,-166.65048599794125,-166.37950719165767,-166.9121504970765,-166.65433815489172,-166.36367523587427,-164.24989413990994,-164.19926219879784,-167.7207011030452,-167.74116074992412,-162.10097951417043,-160.26668056477334,-177.13775672912732,-173.31368029375807,163.38609975162908,165.5458496642398,165.34794911008763,168.0167517399626,166.572238412609,168.0166257923525,165.98809756447966,166.922523594308,-112.24223002887169,-115.80784081457888,4.583853448682895,4.594802300060981,9.981464834552597,10.026025275157949,9.174857557909114,9.448482115590846,16.22813352604992,16.004872113663158
00000094.jpg,-30.23194892483904,-28.686238230645188,-27.52202941720193,-26.268644089421983,-32.061135166692644,-33.16642154340468,-34.2415137298609,-23.809603835604516,-35.624843914837065,-28.609697499952105,-32.39453241433622,-18.625152856206014,-37.60408286078103,9.429552809388326,-15.638837849564887,36.445313919137114,31.424257344844268,36.55400959177191,35.55687340956649,37.08424402455426,33.88718301189792,36.302208136321525,31.969528066755206,-30.82384416645688,-52.409781716551905,118.25250300547971,-90.4339846124652,151.10482709433225,-136.36674860715422,152.19491841179794,-145.8821247718195,146.3767121241926,-146.63925599921086
00000097.jpg,-161.77133580610024,-160.19067332133676,-159.7827770315164,-159.3802421325615,-160.18389213881494,-159.69602796204043,-159.1082480534131,-156.14259412142871,-155.7347636531979,-160.394225029937,-160.35635543878695,-156.24274648576431,-148.36460895521992,174.59015517556966,-177.32221279484602,149.55616330290277,157.99321772797467,150.55985057531967,160.05934388125567,152.13514215897857,159.46944857844488,151.47730971626567,158.01370065476726,-118.62766562055222,-112.14506423682809,7.4189158208051404,-1.609798628929057,16.697213351910857,11.860515472775706,13.65177702261656,9.789972625193114,20.34789790492575,17.84163851808545
00000100.jpg,-150.2876353951458,-146.11859472902847,-145.34246943764052,-144.66092137140515,-146.11792516427641,-145.3781533224487,-144.58430109052958,-139.1161750780149,-139.40790867383242,-148.9362911531818,-148.95237660983395,-134.92537182914756,-131.0325439701055,176.08120312099481,177.68288052286803,132.43112324353177,135.3943968024866,133.22588944314336,136.41783143196693,134.71045386975143,136.4906624313077,134.0286490027579,135.55706955617433,-101.97580842704568,-101.84391209812419,-18.887254696505526,-21.698179073073042,7.590709922971137,7.008824463510407,2.9517181244655686,2.605987662242529,29.201867139612183,32.30477960360565
00000101.jpg,-167.5633795903007,-166.6553431497827,-166.35274857706284,-166.0452413812039,-166.73641386159952,-166.53485427045467,-166.25924299152197,-163.62925253852228,-163.85428431567743,-166.37403659981436,-166.4900322307868,-160.31047598285247,-157.67596526266072,178.4856378601381,-176.47346288892084,156.90090334818504,166.44994781593468,157.48878190015225,167.31656270185817,159.5007515303562,167.02447334327152,158.99518721879673,166.20185521482537,-96.8171044088622,-112.57349805663782,-5.227932579851921,-5.944892991217979,3.2438973123528645,2.530047710663685,2.510428453301,2.101889424728065,10.11905782460825,10.196671961712667
00000102.jpg,-144.90159881980688,-140.35437287746393,-139.7121084643567,-139.16621090524825,-140.47317284135374,-139.8474485193036,-139.2899176904716,-135.96298095421753,-136.14682365737744,-146.22466816643748,-146.26021589653348,-146.03552534248982,-138.42464312576055,161.45031737216485,176.7802760561749,130.60470162617207,135.84728542805541,132.31953494484753,138.31282177504568,134.5713536387642,138.543127993461,133.14853473563895,136.72287588282725,-71.9212450548586,-78.59902414322649,28.09184586131497,17.26763244643802,22.17070624531529,21.007093023103316,17.86584269938961,16.127176740876376,35.99461519306173,34.76556212634666
00000107.jpg,-167.21172457795558,-166.2435935841691,-166.062295783344,-165.93605628738507,-165.99199012681999,-165.6662928802818,-165.37043420319947,-164.33201588794628,-163.7585214247385,-166.62086843855914,-166.3068671920049,-163.51213068343088,-158.33525786422328,-178.17448583298233,-172.5986810423392,164.92658634247834,172.02289549015768,166.45674676611688,173.30609706086582,167.4869321865285,173.02487176180338,166.8643171584597,171.95562659716595,-142.29892032998868,-115.67058322154585,14.31683669545514,7.253686662054816,11.613850088856507,8.941357666076359,9.679877833832785,8.197772577614128,17.190686849318574,15.323058672907562
00000117.jpg,-64.11115310183338,-59.69453574972728,-57.061141469740356,-53.612681116983126,-64.56493858456886,-63.885072631695884,-63.5893990224428,-35.88631925309132,-48.407185838419295,-58.627584878645564,-59.89230511528831,-29.864477134687693,-66.94363148322226,5.285991740173929,-110.37940199138744,10.37289273071837,178.1936329575561,11.436084056464269,173.56090440644405,12.802889005578002,171.19520058105047,12.087623167886507,172.1599391749476,-11.635209974692623,-18.98293376594455,-8.937001415039635,-146.49181049609462,-164.46736612510537,-177.40164777936258,-170.0739355709704,-174.81559891282808,-178.17916696692524,-178.511637008188
00000126.jpg,-34.08686715622826,-35.769892776102225,-35.778945326194396,-35.75044978710217,-37.317212146851425,-38.42943354587745,-39.756001467488126,-42.5879982404898,-48.47168693693932,-35.464132414070704,-37.3615374401724,-47.437274555078034,-80.44707144428982,-7.395665367866991,-17.627770433237668,33.45824281515123,87.76204672826725,31.015653800589167,84.12676952397285,32.57685070710887,78.1465215451314,35.59488917877416,78.07202048261009,-108.74035824343387,-131.56684415547687,-159.47553416620016,-160.49585612149212,-173.95377725125053,-174.4137839948131,-172.87339140401076,-174.3126245269859,167.56827541603081,169.78270430124388
