image,nose,left_eye_inner,left_eye,left_eye_outer,right_eye_inner,right_eye,right_eye_outer,left_ear,right_ear,mouth_left,mouth_right,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_pinky,right_pinky,left_index,right_index,left_thumb,right_thumb,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_heel,right_heel,left_foot_index,right_foot_index
00000013.jpg,-159.47607793402804,-157.0745139730542,-156.65385196093806,-156.24037450963394,-157.30711528338546,-157.05426081187122,-156.7446162129268,-154.0776946407732,-154.23370842323283,-159.47726975129476,-159.6618907770949,-155.789059628669,-151.2975005814156,173.49792791831993,178.21331390922293,148.59117064394508,151.06335099407,150.01661643721008,153.39220508999378,151.06216705769015,153.34861190916038,150.4011012817378,151.9361638666139,-97.04201270654964,-95.3472238037104,3.3668707872417394,0.40314141499887185,18.095193680001678,15.747232432036277,16.49341213561801,14.685864601398263,27.162813352189083,26.29103598430739
00000014.jpg,-17.00964620041063,-18.721163960989283,-19.057340380748776,-19.462705357853846,-18.838479339046568,-19.204510548065723,-19.648481310123916,-23.088502052754272,-23.13607896241135,-18.134244065004946,-18.54668243004377,-28.746784659486053,-27.976936780775695,0.7531401047878211,2.850108346337781,24.56420911207833,29.152984033658,23.311482034648858,27.88520003492716,23.28615013677382,26.59282179819546,24.190614396333512,27.126122188765812,-67.30624812474177,-65.99798398044628,175.81411154285288,175.44174496722857,167.83977594080844,167.88026880678197,169.11514127409467,169.18142334224493,157.03786975216914,157.3618495970645
00000016.jpg,-21.270414850590157,-24.006326992340274,-24.29478376051593,-24.60911584410882,-23.89702554559773,-24.089581810461524,-24.307227154096612,-26.503239596708234,-25.799804318010956,-20.527096990491128,-20.57614243639186,-26.817487752495218,-19.22146000871783,-0.15270148829530714,8.990779217309559,23.384757050057722,32.17918718470854,21.948133196910334,31.61245962800242,22.18292549436751,29.503688382409095,23.30104886272622,29.88118544224117,-31.094676341760522,0.12259798543501246,161.2146170508451,158.56695915594793,165.64648451824533,164.5350975117493,167.87491794937281,165.81758824638064,155.3710006246627,153.80781277410983
00000017.jpg,-161.6338898630974,-160.4432899106331,-160.1942997887528,-159.9189335197004,-160.41259609464183,-160.13635991575043,-159.82368947242284,-156.31816233922484,-156.2665456350534,-160.25079984305364,-160.25079093720632,-154.74989908382466,-147.09522419038606,171.56532079871744,-173.60230242941475,144.76266018471895,155.9231947393489,146.41891989216992,157.42704931314495,148.05377262586978,155.86565550115589,147.38442522515996,155.45656917913806,-102.7458756230408,-101.77045957050524,-10.926545917046527,-10.476668002539093,3.990551904399853,1.9214966987223454,4.1338569174403945,2.491850366134291,16.675595710224172,15.639661923290793
00000022.jpg,-16.22002838484618,-18.025008830180667,-18.240705483892043,-18.48623620912562,-18.225128195079307,-18.579296648592766,-19.003114022976302,-21.66678651408059,-21.9089775770147,-16.77650354881128,-17.1552302734932,-28.197074457897052,-25.632575802222483,2.572571557019041,4.787395398009937,24.674002583882483,27.101881683023947,23.572500387239526,26.218857701456006,23.6635019022713,25.137852198328513,24.571871827944893,25.780859867405336,-82.73798173984807,-80.92049690066155,-173.309257347552,-174.14696854648471,171.92192810748864,171.47633065545426,173.50718790673753,173.27202745638607,160.4704206373148,159.6723946804542
00000024.jpg,-19.38507285353428,-21.54405073145106,-21.925940692939495,-22.341784101252685,-21.40866891911929,-21.676273631650883,-22.00152411366693,-25.4232854988332,-24.89935201333088,-20.307467403502386,-20.164421689420244,-34.18238561813188,-24.150346456302934,-12.106053089175553,5.7471488483343425,17.943693689356582,34.28519247844743,16.338662246781233,33.71914614553905,16.19782735465579,32.095718794726146,17.564648710620503,32.626691990878044,-68.27655246116291,-47.54503494803381,-174.7487285615137,175.4910401035503,176.64085814310687,171.55614256419435,178.80920495161186,174.29969320713823,165.86846017313124,161.570686820806
00000025.jpg,-17.08580568774162,-18.759227200339637,-18.952439043157963,-19.193614480076533,-19.159224553693644,-19.62783594537739,-20.190057957604136,-22.580211561073504,-23.332963525354,-17.536225981437433,-18.203976087636388,-29.231942818797236,-25.210449245153278,0.9582275226368568,5.183450378854417,29.037169503570684,33.891780622009286,27.69393451673876,32.61822870607223,27.742758757252783,31.08802192851649,28.378523082741868,31.51830804511188,-75.3413315972513,-76.579534790921,173.75731899672653,174.3711176650667,167.8058955807,167.63213879991287,169.50690983471299,169.19623238067308,157.44018721252584,157.10586054149735
00000030.jpg,-162.6181820983755,-160.49315670000013,-160.10542527342466,-159.6953260711105,-160.7047658731839,-160.46070431906185,-160.17138177210592,-156.35523393461614,-156.86571147648522,-161.75824958989705,-162.20755069693763,-151.22238337752586,-154.38058240202332,177.4899222638965,178.13408660245892,152.531163047381,155.06918428721028,153.86353778509974,156.9429572921336,155.13783409987204,156.84170279527712,154.36403631724573,155.8035944413737,-115.76751957903157,-121.1363863462502,5.587844929651688,5.569740248756489,14.030213421635786,13.396714568195714,12.842808398836334,12.706195097675923,26.782864331531215,27.04583714414132
00000032.jpg,-15.976412802152248,-18.204125735014184,-18.51905504548204,-18.87965716126406,-18.327473960039725,-18.71194128460144,-19.170983863618403,-22.212044760881408,-22.181989390953788,-16.743865958629705,-17.016382809903057,-28.623212114393006,-25.682665052772013,-1.9037501717821417,3.4117635900854415,22.393858770862032,28.544514982693414,21.17252644633294,26.83918732368264,21.26937888751375,25.329511539654014,21.89367759445167,25.905584749643246,-67.86275473359524,-64.17687096046414,177.8090430488839,176.44844089317652,174.1139308444553,174.02678938054984,175.90371857519762,176.1974794852653,162.89069870234917,162.7767232414221
00000034.jpg,-164.1569975211867,-162.5781722307514,-162.2691323139217,-161.92852146537717,-162.67554383432568,-162.44734854193362,-162.20359406879493,-158.60333442666928,-159.03079223503988,-162.70810742222997,-163.00222393411707,-152.7969284599452,-150.864794633017,177.95900079709227,-178.69606334734522,152.35807564855784,157.01902916622737,153.5069767725276,159.15994235829194,155.0308409527832,158.92588211548835,154.3146965836864,157.58865269522482,-101.69902900843984,-104.22096134252712,-6.532192743750153,-4.81638706795237,9.002627496880773,8.561172560302477,8.52752972971868,8.277323835505388,20.285254311096814,20.799693951500164
00000036.jpg,-162.11761933727547,-160.3770323302844,-160.01868230061774,-159.6754810735827,-160.47381788152865,-160.18839093206145,-159.9032189148879,-156.4158196863592,-156.70095612844065,-161.0440064340833,-161.17435413565946,-154.3435150672128,-149.0755717813717,175.54759308989836,-176.60122308187346,142.3667239162212,150.7096661852591,144.90597336176776,153.78825445533954,147.5498939604886,153.20449673371024,146.08619334273106,151.3656390996573,-106.62801256056937,-102.23854322064321,-3.146241964008864,-3.9663189111792088,8.76586442920961,8.193098238095004,7.774701045550359,7.841014563429887,21.233976656483456,20.9617328133373
00000039.jpg,-161.22771164488518,-159.26955996702395,-158.92407100181367,-158.51338400572286,-159.49786031895854,-159.30203904428865,-159.07002127973092,-155.160055668988,-155.75210138508461,-160.50586050956383,-160.90400016492524,-154.50616751575427,-151.4745779297758,175.985835984083,178.71868035958013,152.01306511755425,156.42622005827585,152.20846826910602,157.52481060820975,154.0853556503294,157.40155013488706,153.56750091664406,156.46095035057618,-128.8325927003155,-121.47947995228792,4.060468931925811,2.9783480659392643,9.967379595303322,9.523883093569918,8.454594548324105,8.201591925464397,23.053620134937894,23.125576184597183
00000042.jpg,-160.1267678219088,-157.8477239429723,-157.51757292062763,-157.15053692939486,-157.9274578853076,-157.65962510722724,-157.35186204262183,-154.48920172999217,-154.63161829223975,-160.01294385653748,-160.02793288894063,-155.45746359060186,-151.02803154605397,171.50759089198826,178.62421002084622,145.08642331437275,149.54282489049194,147.2253560129425,152.4518192176738,149.22580702291793,152.41853167061524,148.1596062398077,151.04282805686458,-100.82442121926867,-98.67757774089146,-4.475779669978165,-5.250766310974007,10.428330404943885,10.148519979049137,9.120975149324707,9.176667062301734,21.929611456572296,22.081743175976545
00000045.jpg,-161.22771164488518,-159.26955996702395,-158.92407100181367,-158.51338400572286,-159.49786031895854,-159.30203904428865,-159.07002127973092,-155.160055668988,-155.75210138508461,-160.50586050956383,-160.90400016492524,-154.50616751575427,-151.4745779297758,175.985835984083,178.71868035958013,152.01306511755425,156.42622005827585,152.20846826910602,157.52481060820975,154.0853556503294,157.40155013488706,153.56750091664406,156.46095035057618,-128.8325927003155,-121.47947995228792,4.060468931925811,2.9783480659392643,9.967379595303322,9.523883093569918,8.454594548324105,8.201591925464397,23.053620134937894,23.125576184597183
00000047.jpg,-17.08580568774162,-18.759227200339637,-18.952439043157963,-19.193614480076533,-19.159224553693644,-19.62783594537739,-20.190057957604136,-22.580211561073504,-23.332963525354,-17.536225981437433,-18.203976087636388,-29.231942818797236,-25.210449245153278,0.9582275226368568,5.183450378854417,29.037169503570684,33.891780622009286,27.69393451673876,32.61822870607223,27.742758757252783,31.08802192851649,28.378523082741868,31.51830804511188,-75.3413315972513,-76.579534790921,173.75731899672653,174.3711176650667,167.8058955807,167.63213879991287,169.50690983471299,169.19623238067308,157.44018721252584,157.10586054149735
00000052.jpg,-15.976412802152248,-18.204125735014184,-18.51905504548204,-18.87965716126406,-18.327473960039725,-18.71194128460144,-19.170983863618403,-22.212044760881408,-22.181989390953788,-16.743865958629705,-17.016382809903057,-28.623212114393006,-25.682665052772013,-1.9037501717821417,3.4117635900854415,22.393858770862032,28.544514982693414,21.17252644633294,26.83918732368264,21.26937888751375,25.329511539654014,21.89367759445167,25.905584749643246,-67.86275473359524,-64.17687096046414,177.8090430488839,176.44844089317652,174.1139308444553,174.02678938054984,175.90371857519762,176.1974794852653,162.89069870234917,162.7767232414221
00000053.jpg,-16.56690901136787,-18.199651552962223,-18.48985119518174,-18.821876171882728,-18.147484759815388,-18.50970114728267,-18.804275986243802,-21.773492341968478,-21.093236315668236,-17.744804458133228,-17.747790205248133,-30.174890469500667,-24.37767865448268,-3.011604320489482,1.8203551610470161,23.31754456221126,29.922626369363048,20.93951712546213,28.69218339724078,21.20388824662807,26.65705597490731,22.5665582133003,26.83487544090875,-73.05435227001814,-66.93204641489055,-176.57153394318593,-178.09328632355144,172.09099890009796,171.1755569338014,173.8379468935932,172.07410017179043,160.53735500211516,159.78665189827626
00000054.jpg,-20.22907446371425,-20.709921232935486,-20.928072337781614,-21.237233185161013,-21.15867090091317,-21.64514482513405,-22.24621427302036,-26.171493005711454,-27.433801137645162,-22.61065744729322,-23.548705111813486,-34.60756910950357,-46.515117991513485,-8.497057885613613,1.345528143972609,18.566198727919495,44.32975266167091,20.345174339285855,44.174143553444985,21.136502074422076,41.15354925507401,21.44708649548729,41.0900655786496,-97.10911312316243,-116.08125636007783,-145.9354753687908,-155.70370758055503,-169.81597269427812,-174.10322104195689,-170.2845735962067,-173.23287352229408,177.85297436883008,175.71672882393327
00000056.jpg,-164.1569975211867,-162.5781722307514,-162.2691323139217,-161.92852146537717,-162.67554383432568,-162.44734854193362,-162.20359406879493,-158.60333442666928,-159.03079223503988,-162.70810742222997,-163.00222393411707,-152.7969284599452,-150.864794633017,177.95900079709227,-178.69606334734522,152.35807564855784,157.01902916622737,153.5069767725276,159.15994235829194,155.0308409527832,158.92588211548835,154.3146965836864,157.58865269522482,-101.69902900843984,-104.22096134252712,-6.532192743750153,-4.81638706795237,9.002627496880773,8.561172560302477,8.52752972971868,8.277323835505388,20.285254311096814,20.799693951500164
00000060.jpg,-162.0997044984853,-160.26092601826718,-159.9462942895226,-159.61120926375014,-160.29756171540885,-160.02572712813893,-159.70839873861317,-156.79365212442326,-156.60273354267252,-161.4331796555748,-161.43138096547585,-156.2536159216551,-149.0954310821646,175.16446599325545,-175.65767738457023,154.03349072548446,162.09123211753484,154.30200955315357,164.24017184295397,156.0436015531749,163.8771148799484,155.57658230104005,162.1220132668774,-93.18307280503073,-92.02431428599122,-11.819945226591509,-14.859328759938103,9.066874224321813,6.490345092685692,8.735297606876394,6.113206500185066,22.343854955610745,20.031524015107394
00000063.jpg,-161.58892961546275,-159.7661611760846,-159.38606194826878,-159.02133406829685,-159.98210225583867,-159.73247304335186,-159.44858299315453,-155.48885765313221,-155.87560978043092,-160.54787367258916,-160.86527404957226,-151.81287928365515,-146.48930400975533,175.4276667869709,-174.29899962301,149.1408871957628,156.79448969384322,150.21020818153153,159.1582911234577,152.17106553372108,158.36174296042105,151.4539710948681,156.96554572721976,-106.8393689800999,-100.97055380065056,-4.2870468158293145,-5.927555464330226,9.270466312486146,8.747613725341392,7.881107397623858,7.726658771183142,22.884959031506895,21.459224759965238
00000069.jpg,-21.521790414571583,-23.529578016610053,-23.92101091141762,-24.34038199611627,-23.180741001795493,-23.308397116405708,-23.458521740021133,-26.658315415005752,-25.09575770067241,-21.87416460335446,-21.580820088394418,-32.936066387385445,-21.58244574331468,-7.1707268400654085,10.831286694748675,20.506034216371138,33.92557278610876,17.65309909919832,32.77692794799081,18.320419030052737,30.8691851778917,20.337382293997816,31.365900613956086,-71.2123775076687,-52.50848765596787,177.96494579984477,171.1866083850933,169.3468374697324,164.66362692229245,170.24873496181888,165.89858107516096,156.74919540931492,153.22082283617655
00000073.jpg,-160.9146987956081,-159.4040034359446,-159.12605560138198,-158.80364537811653,-159.41899844608906,-159.12300878919135,-158.77787511943777,-155.4274962155812,-155.12594891618562,-159.90946135647664,-160.03984665849077,-154.07562235075207,-145.30120405403534,174.21062762994936,-177.64147456696065,147.51892737170513,154.73138329547317,149.39428553024908,156.6327578344913,150.87428079403205,156.16418051291933,150.11825150636827,154.51058861246946,-109.21849700982966,-104.38516790979487,4.559166187754041,2.7144430933701087,14.756075911820918,13.718428668429686,13.326428322422334,11.951087894571423,19.791404657051622,24.76919660321959
00000074.jpg,-162.36734516297116,-160.1332826117655,-159.74184186455716,-159.34422004720255,-160.2882308211994,-160.00196504336796,-159.685594562868,-155.75164343979836,-156.04982889512758,-161.4136883092245,-161.76159729852463,-152.5878376054536,-148.16218143165796,176.42884170991243,-177.00871292754988,151.39924634691698,158.7761042334571,151.8992232463396,160.80173403339762,154.38500419714498,160.37984015896836,153.8569364336261,159.2270266802553,-109.1314306712028,-104.99929459324144,-3.9183226353956417,-5.601342785802666,5.790194229120412,6.608081657531131,3.803244822560552,5.2835419535794905,18.062601213596356,18.146836975571865
00000076.jpg,-157.71977409057158,-154.77052303084034,-154.45540144176292,-154.1147156837811,-154.672467999508,-154.30665934341636,-153.89229529258282,-151.97945071596993,-151.56616324558837,-158.90718665951778,-158.7808498463765,-157.972246593828,-153.67596565578054,172.04756144616016,176.1977284847854,146.23431621740932,150.2638249486634,146.59687655292154,151.8539700813046,149.53887009797174,151.9657220150616,148.4523232598409,150.57270925195766,-126.70371333170968,-130.37659807149114,16.77819673438732,16.655382840613086,15.287551578422667,15.5490706969992,11.560487902647832,11.98906739341035,25.487508103621067,25.483937723036664
00000078.jpg,-19.023619503576274,-21.34603272804921,-21.649043034273557,-21.975668870816218,-21.45114367921555,-21.802465941194345,-22.16818978115112,-25.061263747510683,-24.946669344375255,-19.210104814966297,-19.647468662039746,-31.997999873579428,-26.04194062402387,-1.4398477504579648,4.565054991665968,28.25079767107124,31.778441292211834,27.496271491377467,32.11227665351715,27.688854468844205,30.486738720267326,28.8116666612219,30.771421069720635,-77.84418649345612,-70.83611243365478,175.9378258054184,174.49892377171537,167.02529376453063,166.40472599990704,168.89738471921498,168.76390539433666,156.1571912601502,155.2949256645438
00000082.jpg,-161.58892961546275,-159.7661611760846,-159.38606194826878,-159.02133406829685,-159.98210225583867,-159.73247304335186,-159.44858299315453,-155.48885765313221,-155.87560978043092,-160.54787367258916,-160.86527404957226,-151.81287928365515,-146.48930400975533,175.4276667869709,-174.29899962301,149.1408871957628,156.79448969384322,150.21020818153153,159.1582911234577,152.17106553372108,158.36174296042105,151.4539710948681,156.96554572721976,-106.8393689800999,-100.97055380065056,-4.2870468158293145,-5.927555464330226,9.270466312486146,8.747613725341392,7.881107397623858,7.726658771183142,22.884959031506895,21.459224759965238
00000084.jpg,-161.48527338784106,-159.53822284118976,-159.1950758110841,-158.84525292053613,-159.56406451273278,-159.23555926492344,-158.88105652725332,-155.99128544649645,-155.84754164749376,-160.93678646360704,-160.99273049957227,-155.08221556802076,-150.15447803268006,175.8180250816326,-177.9378413174292,147.0727725247836,152.695739077233,148.87016033761736,155.0089642719316,150.698855024335,154.5098500030774,149.67518399052912,153.12965149343543,-105.83626248006402,-100.86815674393837,3.039310393453676,2.8495363518525347,12.491615148378607,10.620816787615388,10.831981991490283,8.577407280548853,24.98174589520589,23.394897234607612
00000087.jpg,-164.1059202266542,-162.14413946102047,-161.77584503380425,-161.42721710938542,-162.17145879796243,-161.8476551411297,-161.52072548679263,-158.4313744093732,-158.50041275507348,-163.18638726471184,-163.36469014501657,-153.26749591783934,-151.65530638593637,178.98330867699192,-178.04723809410956,150.21800031482576,152.17477037691916,150.78345099541076,154.21091871923525,152.42984676520646,154.39710386113893,152.08444112963306,153.14956434756223,-103.2623766857585,-107.31631436621939,-1.919460972268633,-1.4888003351839154,9.509545438721323,8.461649872224815,8.348274062406041,7.66655786177501,20.71341680506832,19.92366174229854
00000094.jpg,-15.021093897824237,-17.205453729867603,-17.50402842518237,-17.851380115180486,-17.46456389940388,-17.94804387611032,-18.45945111635141,-21.176929843694094,-21.513870166584468,-15.710312766542783,-16.234602666330147,-28.335651307388037,-25.678902931641844,0.05498930430094997,2.528912146643345,25.6848435610384,28.226095453458598,24.45529251785434,27.389356439531745,24.380398552605765,26.005747061540415,25.265504249897567,26.43482933252459,-82.01862037960025,-79.1420972131697,-176.09298421634927,-177.54553740403145,171.2828261288485,170.58718909678876,172.3547822013164,171.89048994860718,158.7448545488096,158.328665666308
00000097.jpg,-160.9146987956081,-159.4040034359446,-159.12605560138198,-158.80364537811653,-159.41899844608906,-159.12300878919135,-158.77787511943777,-155.4274962155812,-155.12594891618562,-159.90946135647664,-160.03984665849077,-154.07562235075207,-145.30120405403534,174.21062762994936,-177.64147456696065,147.51892737170513,154.73138329547317,149.39428553024908,156.6327578344913,150.87428079403205,156.16418051291933,150.11825150636827,154.51058861246946,-109.21849700982966,-104.38516790979487,4.559166187754041,2.7144430933701087,14.756075911820918,13.718428668429686,13.326428322422334,11.951087894571423,19.791404657051622,24.76919660321959
00000100.jpg,-162.9275130568803,-161.23431516792334,-160.87496288844267,-160.490784518659,-161.44059624193108,-161.20369299956226,-160.9151185853385,-157.0795994556881,-157.3353628830497,-162.09360927002038,-162.40373432833275,-154.2432579635605,-150.86077327302817,176.44113837145176,179.9479759490027,149.7205539332384,152.89941997366032,150.64652561561775,154.5255536654229,152.48317589800124,154.54932684170458,152.0278458108558,153.22081027464534,-113.7171998116692,-109.58853528322851,0.5732331487155526,-1.025687071796112,9.726846531560923,9.77740586583851,7.586262990768498,8.3018223052255,20.67598380618391,20.903567608637267
00000101.jpg,-160.24083655161377,-158.90060685289728,-158.52497243482392,-158.11554445744648,-159.08339587259815,-158.82178556942145,-158.50465072436495,-154.34395534694175,-154.78320665108035,-158.4269578612808,-158.69500798256385,-147.1298151874203,-146.54811334271133,178.81077003266145,-172.0007808289101,147.96836838046528,160.6771805856336,148.3280680373421,161.9800313968077,150.3012052976802,161.2658526505343,150.0957430037278,160.04970134911898,-86.63427987271618,-91.90998456229345,-22.7654010287263,-24.23767513694803,-5.118910237140673,-5.04164025886218,-6.897500647225784,-6.29147240357056,6.517482666373692,7.957009941396659
00000102.jpg,-157.71977409057158,-154.77052303084034,-154.45540144176292,-154.1147156837811,-154.672467999508,-154.30665934341636,-153.89229529258282,-151.97945071596993,-151.56616324558837,-158.90718665951778,-158.7808498463765,-157.972246593828,-153.67596565578054,172.04756144616016,176.1977284847854,146.23431621740932,150.2638249486634,146.59687655292154,151.8539700813046,149.53887009797174,151.9657220150616,148.4523232598409,150.57270925195766,-126.70371333170968,-130.37659807149114,16.77819673438732,16.655382840613086,15.287551578422667,15.5490706969992,11.560487902647832,11.98906739341035,25.487508103621067,25.483937723036664
00000107.jpg,-161.84771014972043,-160.30802014178676,-159.9759422759928,-159.7332641735976,-160.19798795831048,-159.87449278150018,-159.5240587450556,-157.16556642556992,-156.56658108531414,-161.09220381298667,-161.01374884118357,-155.9859203021266,-147.47372289895733,177.63299119602038,-172.6536125164591,151.1658869609181,160.2991991676199,151.9691434585244,161.0242896571666,153.53835617313533,159.88611681201232,152.90256830127626,158.0826283918835,-131.18954761624295,-112.37960618021172,12.92095862250821,2.4553173667668813,10.998690207369883,6.770359972545288,8.162747368576676,4.860145829313711,23.037734087175128,19.736547164162324
00000117.jpg,-15.807393924339136,-17.436140068845532,-17.81854447844575,-18.24661501236352,-17.577781976138414,-17.98729432008037,-18.447995839081017,-21.91713066096403,-21.896258191006492,-16.91695790225202,-17.265529770329916,-32.356337455724564,-25.552453515891536,-8.72422836742683,-1.6846185169601273,17.56905791461941,22.58945342100093,15.293442540406675,22.000808485496545,15.464794080169504,20.652344521082203,16.783812939596597,20.84574672773787,-73.56062560114503,-57.059678200005465,-175.14027397662602,-178.67110057529487,169.54555477453422,167.20823069738648,169.42638559207052,167.5917571528177,156.8654157712518,154.5944905804042
00000126.jpg,-34.50164424652573,-36.12652547734964,-36.44262406381257,-36.83311074930043,-37.07444543486158,-38.0476183451329,-39.20567013877722,-42.96198804595126,-47.43042761430185,-36.211210964628826,-37.64041228290245,-47.98765055913875,-81.8954397744238,-9.498851330138171,-7.506654102684478,33.00876665257314,89.33179540234634,32.91636070717431,84.38113924499696,34.2503387040743,78.7303463124391,35.31571103855225,79.54040963406197,-113.80502749112783,-135.36886646280345,-166.86620144892473,-162.4247841733967,-173.44574544101562,-172.85693205827647,-171.681246780923,-170.06756335060334,168.64857239061143,170.6261747015604
