image,nose,left_eye_inner,left_eye,left_eye_outer,right_eye_inner,right_eye,right_eye_outer,left_ear,right_ear,mouth_left,mouth_right,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_pinky,right_pinky,left_index,right_index,left_thumb,right_thumb,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle,left_heel,right_heel,left_foot_index,right_foot_index
00000026.jpg,-80.26326489715761,-81.26896767489276,-81.20236216587972,-81.12918372933454,-82.33734809257581,-83.03327609498014,-83.73978687570761,-82.75552575108755,-86.52739590805594,-80.08784391045467,-81.88974848345562,-71.8533398819539,-97.67726624273907,-50.95391177831031,-130.64446848062892,-39.840848412292786,-141.67943190280383,-37.25260776732403,-144.10208431234508,-37.34058248309983,-144.27445832437016,-37.28087056978718,-144.46768095780575,41.58782875959506,142.1012337536806,23.51553826768961,137.61313699118892,48.41595979412155,136.3423774753744,53.51579625100466,136.93088484675795,43.68027865632313,133.3000241324561
00000035.jpg,-82.40486833284889,-84.94033133645777,-85.61447505041018,-86.27413409143145,-83.88571935730582,-83.78777395297413,-83.68263660804217,-89.43159736785357,-84.69994774396541,-84.47988782953759,-82.62016746827635,-105.58380219574371,-71.98033807687152,-128.53819559393693,-49.095552773972095,-138.66378622089846,-35.896513722331676,-142.00886837269698,-33.147896384332874,-141.33843948091743,-33.26540501042914,-140.37781126186175,-34.16909071233275,147.36236683143005,16.195172600281545,137.73691719301613,17.84083199622697,138.30190143795176,44.24031914085942,138.1325604037339,49.09323404915051,139.57080998035534,44.15671163369114
00000036.jpg,-102.591119667431,-99.947849545416,-99.24046363116933,-98.53912852810248,-100.94082447085515,-100.91106696139745,-100.85477195603879,-94.79923426808709,-97.7318757627574,-100.5330079137003,-101.99032947088996,-81.38335416937177,-102.2988590759728,-44.835360514018,-134.36930849733795,-31.7993632636934,-146.3279847780427,-29.51027233353252,-149.1455038234566,-29.619541509294073,-149.46605947626955,-29.93296134988883,-149.31200972947926,54.01210112274546,118.71542406036481,34.68522277036196,169.01577663846768,35.64411753224835,134.27075300790824,36.07291436433904,127.30727740617952,37.25094401148612,139.22419811970641
00000040.jpg,-76.23196022693753,-77.99712938169323,-78.1666629501243,-78.40715617179252,-79.05088479528915,-79.92301350694805,-80.86987978631903,-82.09441841078095,-85.47529017674165,-76.96543537812909,-78.3886534496243,-71.32541916179538,-105.17315210726946,-48.14871587225642,-132.3990646073474,-34.79272985055218,-144.97929804901443,-31.709174812992234,-147.36682295091006,-31.786003300075887,-146.6883439928678,-32.54817342959265,-146.87744109496626,28.571612906578988,137.16462199129234,11.20729577798185,143.490827689591,44.96189848295609,143.52536269240866,51.45960885234476,142.69284883015052,40.56887980778754,140.51543670587722
00000041.jpg,-97.94584598480434,-96.2869498511729,-96.0608654130055,-95.86430193965792,-96.53682651108709,-96.52495968765305,-96.56841086252074,-94.64457280788903,-95.54657153594752,-98.13524034318145,-98.67305469829282,-99.19623882900162,-101.41502919816561,-109.72490260323724,-105.10541574662946,-112.32431423018257,-107.81172135525543,-111.8340710974364,-108.1099520846642,-110.7516902810321,-108.22223516774869,-110.64898608702724,-108.11490967146169,137.05193636611057,145.57717646082668,66.07465176797659,143.3212532383356,57.00197139283754,112.60411212590272,56.0217290919918,119.26202721339133,52.59499045457528,127.59627242574314
00000042.jpg,-82.65464184513705,-81.95052987042406,-81.66989639062022,-81.4227245829852,-84.35390285228011,-84.72066696461494,-85.13326171613194,-80.19800149745792,-87.75024729592182,-82.65893058067581,-84.77638595953101,-70.38620042525697,-99.68353657701597,-54.49941388167657,-116.28593983616807,-44.57753598356372,-96.62149271182243,-32.00752320447091,-94.34720736661623,-38.26944146838533,-89.77073281653323,-43.11008969005733,-90.02876813212364,-53.46262981720006,-104.92192060717075,30.898823592247037,117.81574336470094,68.35469851498442,89.99166166510436,70.94502988161328,88.20244326857241,71.46983169651136,88.2468449942908
00000043.jpg,-31.256304068064626,-40.700831309783915,-42.94513167408105,-45.00171558263467,-36.91679503209955,-36.20329337658097,-35.5286740822539,-53.726054033376776,-41.4157749409791,-31.09104214653542,-25.411012492221616,-25.77927035159075,-163.01503120307288,37.30000299619394,148.18132252731945,29.95910630385939,-85.91693896488577,33.396186480749435,-80.99169635347963,0.4391507394456597,-86.53391114635248,-6.217250115855933,-86.50770399170007,67.12954754614131,96.3774252561324,65.97008781180048,120.72845930225888,10.328494222136415,44.420445579713245,0.3315148179059211,1.5810103756914033,6.495683701049022,34.893300151824405
00000048.jpg,-98.00103633389587,-93.70630121684405,-92.4682455209151,-91.18974822384071,-96.06372033719809,-96.51862352574967,-96.92845961682569,-86.71418307472493,-93.74919304226572,-96.01216672010625,-99.54111353942757,-64.03447649524323,-115.62713028771776,-38.499444758662165,-140.725888684637,-27.351189781815776,-151.42578818962414,-24.978464471430062,-153.20226761316903,-25.087256308426344,-153.23486742918172,-25.556337687474862,-152.99876985788043,60.99438994877202,132.1553579170769,42.109739671052914,167.19170674370136,34.107867673667315,133.95514095526187,33.55518081950504,127.40628363792307,35.87803188525819,139.1963646856993
00000050.jpg,-100.95015133849914,-97.85206898139403,-97.01425060330045,-96.14635837676867,-98.90777350166451,-98.89592870685608,-98.8680090878662,-91.25741513106944,-95.36945431400012,-99.90809359671823,-101.38084497122891,-70.81282461947656,-112.40136423217608,-44.29825848426391,-135.02901081302878,-32.9869851058095,-146.9360613707194,-31.0820828656658,-149.55752400143695,-31.242566656397642,-149.02544590829103,-31.718453288445676,-148.82487032675937,63.79819519052191,147.73307135920075,45.1291226637915,160.20259056134222,43.53893830049383,134.44325341308326,43.302616623924415,129.21401944778864,47.94515579759968,137.75385977554504
00000051.jpg,-93.74648977247288,-93.5626861114134,-93.84431348925472,-94.17124814842504,-92.30854597026381,-91.62270178512722,-90.99346969081493,-94.03135157373919,-89.15479679995967,-93.83669962329922,-92.22969984959974,-107.9476398182012,-69.51121260783817,-133.219817263136,-40.55262909234801,-146.24678229240098,-28.867520339722656,-148.54817944891408,-25.982324983364872,-147.21611679729455,-26.907663965222664,-146.76423930398977,-27.719508094290536,119.65975136259249,23.137475214385656,162.9794189832306,35.678461611988034,130.08139422015927,38.320112552565206,125.13282855277158,38.17700750064324,137.81227927162223,38.90405377100887
00000054.jpg,-80.55135182962614,-82.04343610021978,-81.87757140577098,-81.74936350490977,-83.80083516515946,-84.81481531766984,-85.88571121603027,-84.12643385208288,-90.03696326839709,-80.27655892074434,-82.67122997823549,-67.7059191060802,-107.29544370734415,-44.600821396101544,-137.37141961005943,-32.398663009352816,-149.03864886806647,-29.54058458008915,-151.3556439897909,-29.56631261991553,-151.21735337425415,-30.221646861180087,-150.76888734221154,28.582765827076372,129.5705706476929,20.073421967868157,142.6600802952614,40.89068841060121,142.86893986649827,44.64955062121679,142.73617345273502,38.714677170968955,138.99240225052884
00000055.jpg,-78.26206997971713,-79.67071955939363,-79.62299100565244,-79.60340415128843,-80.65028252413876,-81.2785523883034,-82.00075748150307,-81.82246162963763,-85.46133892377392,-77.57991646541873,-79.13365446384167,-67.68478898948695,-103.05564687317211,-41.818272899109445,-133.0946569682785,-31.24258841954426,-146.21773196157983,-27.98959303620877,-149.4365530932127,-28.288847462220573,-149.0934405175719,-29.24091050347143,-148.338183775927,48.827737389847734,84.1438585574172,20.13213148779483,133.27818553537435,46.7715125456677,141.13715136736218,51.629631215144116,139.67521156439847,44.3458597370615,138.37974975879519
00000057.jpg,-75.81673236070014,-75.33298584750027,-75.09738678649357,-74.84264871448457,-75.62328676094717,-75.63837208713085,-75.62978308859648,-72.65501180948824,-73.89285831359553,-74.43845657734416,-75.02242887596293,-65.31153104206626,-69.64622699379578,-64.90387230780289,-97.83534220377013,-76.96738046495032,-120.58410328688353,-79.85675254641832,-123.11778258922784,-79.53489395042821,-125.97612646308522,-78.05620211406331,-122.93563400528448,1.1527273545112127,1.1572142379463466,-15.820097794127667,48.287688355985104,38.330418129587734,52.38761864851139,42.234547883663275,48.44790075090983,43.895011263902155,61.374783842985515
00000058.jpg,-99.27902933537695,-97.17104506011394,-96.40465593598142,-95.61400771971715,-98.82540115389303,-99.17942500522743,-99.51543653104278,-93.25729461765418,-99.03539198331738,-97.733518283944,-100.16769082307168,-72.54175637947338,-112.84123043013918,-48.764961847906825,-135.47978256985135,-34.2780924724946,-147.82616865862465,-31.749051823929896,-150.48786043015627,-31.725781147078365,-150.170843684553,-32.42027239136518,-149.89205832143517,39.863227453284196,134.9467412042732,40.00103079746154,155.70904610838448,42.20161083357865,127.10326277774735,42.77978118982261,121.30063676622204,41.95627646891835,132.95722898492025
00000059.jpg,-79.53449648968403,-80.24322066631619,-80.18160221834952,-80.09676499722394,-80.8081838383635,-81.15581930888564,-81.53455402333215,-80.3504999587949,-82.42267623112475,-79.34172486876817,-80.15520128178112,-87.1186909971679,-80.30208651971645,-121.9999658883887,-50.05550135399601,-138.56736565347057,-48.160480920184966,-144.57282765102886,-47.59088568063398,-134.00248560801714,-48.21055577675616,-132.50597458861185,-48.01141557069859,30.807770230453446,52.99310746156805,11.710037857926832,126.0979935283303,50.17088459999109,135.49531812322823,56.4743222232501,137.01414192691684,45.96472176999142,131.91324086725496
00000061.jpg,-89.92028090402613,-87.70617067044452,-86.97044012170959,-86.16623485186007,-89.39425405213765,-89.83316592976468,-90.29799986315147,-83.72655038313171,-90.1196711544896,-88.32858987635787,-91.02539171049388,-61.695070397744914,-108.76182729239092,-35.80184849425843,-138.4043311400891,-24.104074417658175,-151.26814021650648,-22.564286233705328,-152.9114632487811,-22.258249077331016,-153.2220513320409,-23.030609245615903,-153.09000076452762,43.11643404579263,134.6642350320615,33.39363897822914,173.98769990783492,35.40240466136489,134.58420763213164,36.80842434526247,126.1378879193014,36.52873534558005,138.4110372675453
00000062.jpg,-97.84315299263137,-94.7119150591191,-93.62080808329057,-92.5104875922643,-96.45402210637802,-96.69840221446627,-96.93625407380665,-87.41307696032416,-93.68462364032744,-95.4615951795532,-98.32057701270331,-65.47341656309227,-105.30018810855637,-42.08423579635412,-131.66338686147458,-30.961392743550803,-144.1869085737086,-28.548595561711267,-147.61737598301204,-28.83991408984307,-147.52893762916136,-29.073848585300098,-147.03643502948657,22.350254995528744,133.74240298871248,34.75517231237127,157.9229186613922,37.2088031827517,131.01831252277717,37.55230299877894,125.07645811368137,39.59649104377006,134.97424775050263
00000063.jpg,-80.1281500009321,-82.16854425427249,-82.16686205068288,-82.1855490696626,-83.20300541797555,-83.90417126534459,-84.64729435105204,-85.05711095995102,-88.20826630626419,-80.14295741231247,-81.5507121318362,-74.40721094126688,-104.59193900469171,-46.81240646712256,-135.26692361362095,-36.72271482494608,-146.44825079392777,-33.56550654005308,-148.42923178395023,-33.78537091390891,-148.7496694859942,-34.66601733804569,-148.35779882897262,62.201430393286074,108.76703274888281,27.67662197578154,138.69764974334754,50.01775771809638,142.52123216977387,57.42041826534069,141.34720773429578,51.05461446142894,139.38470456013906
00000065.jpg,-97.45992742598764,-93.49412833344374,-92.42992307782634,-91.31202959672825,-95.06011332392875,-95.06278634754143,-94.98627904400958,-86.18818478397442,-91.17858496258708,-95.10990911790788,-97.40651653786811,-66.79954486748451,-102.33563722097576,-38.48034309921799,-129.9270948154583,-26.352714740431516,-145.941087725127,-23.785256645737018,-148.10345218826632,-24.518268147872455,-148.11629962912937,-24.92702998823676,-148.13486316417033,31.41056014661876,107.94849152578448,29.719473979001332,151.84053389633917,35.58140379509167,120.36561902015792,36.074441375524664,114.65487822102962,42.623120259166996,128.91181109594908
00000074.jpg,-85.3030290360917,-83.96060639498329,-83.01101480580063,-82.05393622595172,-87.30298844483549,-88.59551122805183,-89.78447064129148,-80.84272302070256,-91.64153467606099,-83.12272639904192,-87.47660337207827,-61.891891054288955,-109.05992385896306,-39.91928469174094,-135.1672233585859,-28.586830981606962,-146.13725066514948,-25.900753539111477,-148.69423507622807,-26.009447028432554,-148.33236524619164,-26.693343715317322,-147.90537929884047,35.425690879640044,122.51871148962871,15.801453652161282,140.5806677124744,47.71785387548304,144.21001856202193,52.962290458584775,143.71727624804666,42.62806660735989,141.86155614711365
00000075.jpg,-95.32275944434295,-94.81986897906873,-95.09158686019076,-95.60152913825132,-93.44216542011506,-92.74591158979163,-91.93732920460458,-95.29709390666346,-89.6429022150249,-95.53158547582845,-94.02375971427394,-109.68347664839543,-70.50542606896946,-133.97385008122131,-42.28870692579429,-147.9584032984847,-31.04426415569525,-151.01384943697224,-27.93354170838888,-149.4444568050364,-28.575038675260107,-149.02481645124283,-29.389637086420734,117.67083475128577,28.830180193973035,158.09877466276419,37.370952148796874,132.3263529195841,39.00893827527769,128.7299077340395,39.24049635992717,140.73271209356986,39.22818677816465
00000076.jpg,-81.04334155291164,-83.103248899399,-83.14479788585048,-83.1618392603556,-83.71185615609306,-84.18500203204034,-84.66711200324625,-84.80120172633856,-87.20895312799072,-80.67880712006105,-81.563437640044,-74.48241790841273,-100.35734907894673,-48.90779912358614,-127.55213098351565,-39.02676210578706,-141.40584334167826,-35.78474846166864,-144.66154584029212,-35.99675891039318,-144.37793000997195,-36.76318908065604,-143.93256506909478,39.79037823278616,125.06511234675816,23.65043485444142,136.08714856648191,47.622359498615076,135.21854326076462,52.045009726723514,135.85342125374657,41.654938979145335,130.18042721309357
00000077.jpg,-66.1317240744678,-69.05400382392322,-69.51714239656218,-69.99450193088991,-69.32252509654212,-69.93903132364044,-70.56918887868898,-74.40966675995288,-74.8483622880765,-66.7855571575233,-67.30295783715609,-64.93620412616421,-90.0087621344476,-39.61768302673929,-128.24029055357946,-34.55555217541597,-143.41056601673668,-36.63652716650415,-146.21740903353395,-38.22706298950392,-145.97782542606697,-37.92520711128054,-145.68916388335992,52.3122876844765,72.47422748528538,55.65849777879342,92.86524822327996,82.08362779763112,128.03135995657345,87.40227702476997,132.8249242838312,77.06900777360683,126.04819526860818
00000080.jpg,-81.28721438723336,-81.31065194977484,-80.74165976906173,-80.19674581265416,-83.91446956524351,-85.15365176166705,-86.49096339035484,-81.16197379428537,-89.37586498741548,-80.16581457625256,-83.43344073169281,-65.75675347006545,-108.35269925250523,-41.96214751782643,-134.4790518895137,-30.477427875510916,-146.81018812759697,-28.245491178717245,-149.48519113136413,-28.73036867934245,-148.98568204349144,-29.513608352942832,-148.42202519736966,35.30876184795024,107.66449578353016,20.29090179020472,136.8649284657688,47.50902970164652,142.55664774782025,52.13951151919167,143.0975063519256,44.210194841155456,139.09826191884153
00000082.jpg,-104.13195953590615,-101.47220893660256,-100.65612965906567,-99.84018998367934,-102.6837506494209,-102.69590326262106,-102.64824186995372,-95.1015248208246,-99.6574235050973,-102.1888273759522,-103.8860635261127,-70.89566605212522,-114.27321643339242,-45.50548748578555,-136.4887544425648,-32.88111848023201,-148.20409480744618,-30.002633646303444,-151.22111818212738,-30.145421169039572,-150.6993864841202,-30.92530645031665,-150.00550394470702,35.728124993545364,136.92840186140924,41.462347577537315,153.63714422627842,41.63732186352696,125.51245930884129,42.156572487110424,120.54238712864405,41.79982003955334,134.47807387199043
00000085.jpg,-91.29551644968105,-90.14328500771414,-89.84602034445896,-89.60554953716256,-90.84590600278358,-91.0469372711884,-91.3266848732909,-88.25378361601804,-91.10085563389364,-90.99401673923893,-92.04893175262583,-76.10885084545444,-102.68318364347691,-48.40648046801117,-132.7298659846722,-38.339962697365316,-139.5345385356861,-36.4052258788036,-140.83101365702075,-35.74451590108867,-141.13999878195284,-36.7049046114798,-140.42714880172687,30.122213188666947,115.66172371413874,37.76489435552818,147.61697934617007,47.91494233878544,135.6482635613382,48.17930490155773,132.54665801800334,51.87485705359258,135.49749965192055
